,0
2961,all
2962,Its very good like banana with nutela
2963,yeeeeeeeeaaaaaaaaaahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
2964,"it is very fun and complex and cool
:33"
2965,"OPS
"
2966,Birmingham
2967,a very goood truck game had no isuses with it ive played it for 4 days and an absoulte funny game when loaded in to puplic lobbies and just a fun game
2968,gd gam
2969,"good truck gAME
"
2970,best trucking game i've played
2971,"Best truck simulator out there, definitely and much fun even without DLCs."
2972,Calming game
2973,I Like Driving Truck
2974,onion
2975,K
2976,"very good gam
"
2977,daj 20 e i igraj vredi
2978, My only major gripes with this game is the AI they can be really dump sometimes and the UK part of the map in the base game could do with a complete overhaul. Other then that this a very fun and relaxing game to play and lose hours to. And I'm happy I picked this game up when I did. I would absolutely recommend this to any one who has a passion for vehicles.
2979,good
2980,yes
2981,nice driving.and nice trucks.
2982,Tried with a controller but it's incredibly hard to drive a single trip. Game seems great but I just can't drive
2983,very good game with mods
2984,very good game
2985,"What a game 
Been playing this game for years since a kid( crack version lol) so relaxing and entertaining decided to pay it back its one of the best in my book. The graphics is gorgeous trucks looks realistic, the sound is sexy and finally online play"
2986,I recommend this game to you. The best game I have ever play!
2987,W game for playing at 4 AM when the Jerry Chua Fan club gets offline
2988,"game is good but like my friend said, the cars are absolute dicks"
2989,A Cool Game And shows how cool it is to be a truck driver in Europe!!!
2990,it good
2991,eh pretty good
2992,cool
2993,"Much like its sibling, ATS, this is one of my favorite games to just relax and play. Great simulator experience while also allowing me to explore my childhood fascination with trucks, just with trucks I was completely unfamiliar with before playing this, as I had never been to Europe. Safe to say I know now why a Scania V8 is so significant!"
2994,yes
2995,A wonderful simulator. I had the original and this is such a great improvement to that. Keep up the work SCS!
2996,"Got a speeding fine

10/10"
2997,"NO friends = NO LIFE. With friends however, this game is loads of fun. Happy Trucking!"
2998,Pokrivam cijeli cazin sa turama
2999,"Get Truck, drive, crash, get paid"
3000,very good game
3001,ل
3002,its realy good and imersive
3003,yes
3004,"What to say, a great game, great way to visit Eyrope and great way to relax just by driving a truck, game improvwd ao much, and they are remastering the cities"
3005,123
3006,never thought i'd sit in a chair for 8 hours straight pretending to deliver cottage cheese to the austrians
3007,yes
3008,"ok
"
3009,getting cancer on the way from calais to duisburg
3010,"great game
"
3011,This game have so fun
3012,fun game *thumbs up*
3013,"lugkl,.zhjb"
3014,+
3015,"good game to play
"
3016,Excellent!! one of the best sim of all time
3017,need some improvment
3018,Most incredible and interesting game!
3019,gg
3020,great attention to details. Satisfied.
3021,Great game
3022,This sim helped me achieve one of my lifetime goals. Becoming a licensed trucker. <3
3023,a
3024,This game never gets boring
3025,its calming
3026,"Great game if you want to see Europe, but can't afford to go"
3027,"very good
"
3028,"This game changed me. I always think I've seen every road and been down every path, but i always find myself going down a new one. Respect to the truckers.

10/10 would buy again"
3029,good game
3030,i like this game is realistic fun to play with friends
3031,I liked becaus when you have friends and music its the best
3032,"Love This Game 
must get truckersmp with promods its to die 4"
3033,Played the game as a teen. Now I'm a real truck driver.
3034,Love it since 2015
3035,Nice game
3036,fun
3037,"This is one of the best, most realistic trucking game EVER. This is one of those, rare games where a lot of effort was put in. For example, the roads. The roads are somewhat similar to real life! Another example is their effort into the trucks and their physics, model, brand, design, etc. is amazing. I would 100% recommend this game. It would be ideal to buy the game with some of the map DLC's which makes the map more playable."
3038,its clarse
3039,I've Travelled All Over Europe And Still Couldn't Find My Dad 😢.
3040,Truck
3041,relaxing
3042,"could be better if Romania was free
"
3043,123
3044,"Brilliant for new truckers like myself. Helping me get to grips with the reversing of the large vehicles.

Would be better if I could set the EU driving hours regulations and working time directive so I could get used to the 45 minute break every 4.5 hours and the 11 hours daily rest that must be taken. Instead it seems to insist that any rest/break is 6 hours long."
3045,diss nuts
3046,"u prolly are thinking *y would i ever buy a game where i just drive a truck*
well u should buy it, cause even though it looks boring, when u start to play it u realise its actually extremly fun

"
3047,"îmi antrenez skill-urile de tirist de la o vărstă frageda deoarece am abandonat școala după 10 clase că nu se merită dreq logic..''Mai bine să fii un om sărac dar fericit decăt sclav și bogat!-Marian 2022
în concluzie EuroTruck Simulator 2 este un joc foarte bun,iubesc să-mi antrenez/etalez skill-urile cu remorca!
                                                       și cu bac și fără bac..tot șofer pe tir mă fac.
                                                             Sunt un terminat cringe neamuzant."
3048,car no have cargo space it only cargo vroom
3049,
3050,"It helps me cope with my depression, cant drive in real life"
3051,"This game is so chill and great for people who have a lot of time to burn (you can lose track of time easily). Amazing game for 16 quid, would recommend to 12+"
3052,"Truck go brrrrrrr, very satisfying"
3053,It is fun.
3054,add sex
3055,"The whole driving part of it I adore. The way you can freely drive around roundabouts, use the indicators... Such simple things like that I enjoy, and that's what I can do in this game - highly recommend it!!"
3056,"I have mixed feelings about this game.  I found it difficult to play with only a key board. Buying a controller did help but I lost interest with looking for buttons and switches. I could never find away for example to turn off the windshield wipers.
Little issues like that , take away from enjoying the game.
"
3057,jhf
3058,nice chill game
3059,Maybe the best game ever and gets better with future updates and DLC's. Love driving trucks around Europe its awesome.
3060,"Definitely highly recommended especially if you love trucks and was dreaming all your life to drive one. Buy steering wheel with pedals and gear shifter and you'd feel yourself as a real truck driver. One drawback is that you don't know what to do further when you progressed far in game, explored all cargos, roads, cities. trucks, made more than enough money and so on. It's still fun to haul loads here and there but aim absense  greatly decreases your satisfaction. MODs, DLCs, convoys partially level up this bringing some more excitement, but in my opinion it needs a bit more challenging gameplay in part not just deliver loads from point A to B. Or may be I don't know something yet? Steering wheel/pedals/shifter is a must  as well as good videocard not weaker than RTX 3060 and a big screen or, better, two or three as game supports multiscreen setup - now I'm driving with 32"" Xiaomi gaming widescreen - it's good but not a setup of my dream yet."
3061,this game is a huge part of my identity
3062,.
3063,Pretty exciting blasting trough the highway at 150 km/h with a trailer!
3064,best sim game to play
3065,scs software seggs update when
3066,Great game!
3067,"i like this ets 2, EPIC."
3068,good
3069,gffgn
3070,"Its Good, Better than you think. Just cruising and overtaking AIs is stupid fun as sometimes you get perfect lines to just swerve through the highway traffic!"
3071,Everything
3072,Use it as a driving simulator for my driving test. Very good.
3073,"I have played this game for a while, i bought it back in 2017 (roguhly) to get into a new genre of games. I enjoyed it for a bit due to my lack of knowledge of mods and how to use them (Yes i know very nooby of me). I stopped playing and after a sometime i came back to find alot of new dlc with a lot of content. I must say the game has improved alot, and now i enjoy my time on the game alot. Honestly if anyone is looking for a simulation game they want to try I highly recommend Euro Truck Simulator 2. This game is amazing for the funcition it was built, immersive driving with amazing scenarios and simulation of trucking. Can't wait for the third one (That is if there is one :P)"
3074,Like it love it
3075,fun
3076,windows is auto exit
3077,just because FKING CLOUD SAVING SHIT..... STOP saying Cloud sync  my ASS
3078,"I played this game (a lot more - ahoy mates ;> ) instead of studying for college exams. 

"
3079,"[b] Beginning [/b]

The game welcomes you with a nice loading animation. You choose your character avatar, there are many of them, but they are simple. Create your company and choose one of the few logos. Choose the truck that you like the most and take training on it. At first, you drive other people's trucks, and as you earn experience, new longer routes will open up for you, for which more rewards rely. You will not even notice how in a couple of hours you will make trips to neighboring countries, instead of between cities.

[b] Gameplay [/b]

The game has acquired a bunch of mechanics all the time: air suspension, which if you do not lower it, you won't be able to hitch a trailer, power windows, wiper modes, traffic accidents due to which your planned route will have to change, changing the rigidity of the cabin and stabilizing the trailer. Also, you can take a loan from the bank and buy yourself a new truck that you dreamed about and go to private orders or expand the company by buying 1 or even 2 cheap trucks and hiring drivers for them. The game won't let you get bored with its radio, which has more than 40 stations, I think everyone will find a suitable wave for themselves and will enjoy the road. The road in the game is too monotonous for me, the same interchanges that meet one after another. In the game, you can adjust the amount of precipitation, which is a very convenient feature. If you are used to seeing rain more often than dry weather outside your window and vice versa, then in the game you can customize everything for yourself. When you are already stand firm and can afford the truck of your dreams, the game will not deprive you. Many variations of the engine, chassis, standard hood amplifiers and beacons on them. For more colorful skins, wheels and accessories, you will have to pay for the DLC. Absolutely the same with trailers, game has almost all types of trailers in the world.

[b] Traffic [/b]

The AI in the game is very well done, they use turn signals, they don’t run through red lights and they know how to brake urgently. If you have an emergency situation along the middle of the road, then when the hazard lamps are turned on, the traffic will not drive up close to you from behind, but will leave room for maneuver. I have noticed more than once that the AI is trying in every possible way to help the player when leaving the site of the nook companies by stopping and letting you go ahead. The police are present in the game, they do not have designated places where they could stand, so you meet them on the road. If you drive on the highway more than 90 km / h and the police catch up with you, they will fine you in 95 percent of cases. If you violate and drive 120 km/h and catch up with the police, who goes 110 km/h overtaking them, you will be fined in 80% of cases, but if you slow down and follow them at 110 km/h, then you won't be fined.

[b] DLC [/b]

The game has accumulated a lot of DLC, most of them are coloring pages of different countries and are simply themed. There are tuning packs that add many parts and accessories of a specific brand of truck. DLC for expanding maps has been in the game for a long time and they have already accumulated, considering the size of additional maps. Due to the huge number of DLCs, it may seem that they are expensive if you want everything at once, but individually they cost quite sane money. [u] Therefore, the developers are SCS, not Ubisoft. [/u]

[b] Online [/b]

The game has a partner ""Truckers MP"" with which you can drive in multiplayer with friends and players from all over the world, however this is just a mod and there is no traffic inside. Not so long ago, the developers added their own internal multiplayer with traffic. Playing with a friend has become much more enjoyable when there is traffic. You can create an open server and wait for new people and make new friendship, or make a closed lobby and arrange a private convoy of up to 10 people, and that's all with traffic!

[b] Conclusion [/b]

If you are a fan of the auto industry, auto simulators and want to safely drive around Europe, then the game is worth the money. The developers were able to make a game where you can relax, immerse yourself in your thoughts and watch a beautiful picture. Personally, I liked the game for its simplicity, which lies in a bunch of little things.

P.S. at the time of writing the review, I have played more than 3k hours on the second account.
[hr][/hr]
PLAYED WITH: ⌨️ 🖱 🎧"
3080,bread
3081,truc
3082,"Spent some good time with that game, although it's completely unrealistic and a bit boring after some time. 
18 Wheels of Steel: Pedal to the Metal was much more entertaining and playable. Still - if you want to reverse park a trailer.... you just want to have it :) Just consider if Mudrunner won't be better for you."
3083,Not bad
3084,Truck
3085,good
3086,very fun and very enjoyable. one of my favourite games on steam
3087,this is like cocaine
3088,good
3089,SHIT game
3090,"great physics, greate scenerios, relaxing and challenging."
3091,"good game, defo needs mods to play for a while tho"
3092,It is a great game i played hours upon hours of it it is a great game
3093,N1 Game <3
3094,Extrememly easy to understand and easy to run on my computer! I highly recommend !
3095,cool
3096,is good innit
3097,Great game
3098,"its to good for playng :D
"
3099,Nice game
3100,Trucks
3101,
3102,"I'ts a very good truck simulator that is completely ruined by few frickin annoying technical problems that creators don't seem bother to fix, like AI or collission detection:
- other cars will drive straight into you when you f.e. try to leave compound,
- while I was making a narrow turn bus literally drove straight into my trailer like it wasn't there,
- roundabouts in the cities are a Russian roulette minigame,
- while you drive along highway other drivers will change lanes and hit you,
- got 25% damage to my truck when I dinked into a caravan trailer that was moving on lane next to me (so relative speed speed so around 15-20 kmh),
- I can't even recall how many times my truck just flew into the air when I scraped on the barriers between lanes on highway ending up with 60-80% damage,
- the uneven traffic generator: you can get massive traffic in the middle of nowhere at 3 AM and absolutely nobody at the same place in the middle of the day,
- sometimes complete f*cked up traffic generator: I got stuck while making turn at junction in industrial area at about 5 AM and suddenly there were several cars in all of streets around me, so I couldn't even back up or move forward without hitting anyone,
- I built and maxed garages in every city available in the basic game only to find out that... there are not enough drivers in the game to fill all the vacancies.

I quite liked the first game, it was simple, it was boring, it was pointless, this one is more complicated, in many ways far better, but the creators seems to be completely focused on selling DLCs and some silly graphic improvements than fixing the basics of the game."
3103,Scandinavian mountains roads and balkans roads are my favourites.
3104,"---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☑ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Difficulty }---
☐ Just press 'W'
☑ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☑ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☑ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☐ Long
☑ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☑ 10


Grab this review template here! 👉 https://vojtastruhar.github.io/steam-review-template/"
3105,This is a world class game i would recommend this game to anyone
3106,god game
3107,how do i drive
3108,Great
3109,love this game
3110,"game is very good
"
3111,"Really good game.  With a steering wheel and a podcast in the background, its the best way to relax for me. The built in trucks are really good and the graphics are amazing, and mod compatability is a huge plus."
3112,brilliant game would highly recommend
3113,"топчик игруля, только вот забрала 22 часа жизни, ну а так норм"
3114,"It's boring to deliver goods alone, but it's very happy to deliver goods with friends, mostly sand sculptures. The game freedom is very good. After adding DLC, many goods and places can be delivered Worth buying!"
3115,good
3116,very good
3117,HELL YEAHH BROTHERR! IMA TRUCKER NOW SON!
3118,nice
3119,"You get to drive a Scania, of course it's awesome"
3120,"I drive truck-
-dopamine"
3121,"Truck

10/10"
3122,yes
3123,Cool and chilling game.
3124,"Zen game to chill out on. People laugh at the thought of relaxing in a game by driving trucks delivering cargo, but they don't understand until they have played this game."
3125,This game will never be the old..Timeless beauty..
3126,"Fun game for a while but quickly gets repetitive, some suggestions that I have:
·50% price for all DLCs, because they are too expensive to consider at the current time of writing this review.
·Upscale at least a bit the graphics.
·Add more buildings and such to the environment.
·Add events such as car crashes that make traffic congestions or other stuff.
Although, this game is fun with friends, if you have friends it is a 8/10, if not, 6/10."
3127,Great truck game
3128,"yes

"
3129,"best game ever

history games go poo mode"
3130,"SCS pretty much have truck sim sewn up with this and ATS. 

ETS2 is probably the best starting point for any would be virtual trucker. Not only has it forged the blueprint of all of SCS offerings since, it's probably the most complete of all of them. With the base game offering a fairly substantial map of Europe and numerous expansions. On top of that there are literally hundreds of MODs that have been developed over the last decade. Ranging from liveries to entire new maps.

So what is so appealing about SCS's offerings? Well they are the perfect blend of accessibility and sim. From a keyboard to a full wheel set up there is plenty that can be gotten from ETS2(and ATS) whatever your skill level.On top of that SCS have rendered some fantastic scenery with recognisable landmarks. Which makes ETS2 the perfect game to slap on a pod cast and just chill as you cruise across the continent.

ETS2 is regularly on sale, so do keep a look out. However despite being almost a decade old now, it sill holds up even at its full price.  SCS still drop updates for the game and have new DLC planned."
3131,Its nice.
3132,"very guud
"
3133,Good game!
3134,I have close to 8000 hours in ETS2 for a reason. It's a brilliant game.
3135,"A very fun simulation game about driving trucks through highways, best played with a joystick or steering wheel (never tried myself)"
3136,great game
3137,10/10
3138, tokyo drift vroom vroom
3139,Must play game
3140,"-Relaxing game, nice to listen to radio whilst driving
-Wide variety of places to explore
-You can drive a variety of different trucks and trailers, and slowly hire more drivers to build your empire
-Unique deliveries such as the special transports (if you buy the DLC)
-The AI cars can sometimes be a bit unpredictable
-Some of the cities look better than others
-I would say if you are thinking of buying a DLC, wait until it is on sale as they are a bit overpriced"
3141,Un joc foarte fun de jucat cu prietenii
3142,Truck go HMMMBBRRPPPFFFFF
3143,Super
3144,Nice game and overall relaxing
3145,truck
3146,EASY TO RUN BUT SOME BUGS DAMAGE MY TRUCK WHICH IS QUITE FRUSTRATING
3147,"very realisitc
"
3148,"Game is meh, look at this instead.
⠄⠄⣿⣿⣿⣿⠘⡿⢛⣿⣿⣿⣿⣿⣧⢻⣿⣿⠃⠸⣿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⣿⣿⣿⣿⢀⠼⣛⣛⣭⢭⣟⣛⣛⣛⠿⠿⢆⡠⢿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⠸⣿⣿⢣⢶⣟⣿⣖⣿⣷⣻⣮⡿⣽⣿⣻⣖⣶⣤⣭⡉⠄⠄⠄⠄⠄
⠄⠄⠄⢹⠣⣛⣣⣭⣭⣭⣁⡛⠻⢽⣿⣿⣿⣿⢻⣿⣿⣿⣽⡧⡄⠄⠄⠄
⠄⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣶⣌⡛⢿⣽⢘⣿⣷⣿⡻⠏⣛⣀⠄⠄
⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⠙⡅⣿⠚⣡⣴⣿⣿⣿⡆⠄
⠄⠄⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⠄⣱⣾⣿⣿⣿⣿⣿⣿⠄
⠄⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠣⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠑⣿⣮⣝⣛⠿⠿⣿⣿⣿⣿⠄
⢠⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⠄⠄⠄⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⠄"
3149,good
3150,Intentionally crashing into cars is now my hobby
3151,this game is wow
3152,"it crashes, just downloaded it and it aborts everytime i try to launch it."
3153,BAGUS BANET
3154,Pretty fuckin boring tbh
3155,Nice driving sim
3156,W
3157,If you love simulator games then you should definitely buy this game. If you're after multiplayer then there is an official multiplayer known as convoys that's still quite new and have a small player cap. They'll increase it eventually but I don't think it'll ever be like the TtuckersMP mod which supports thousands of players in a server. Still an amazing game in singleplayer though.
3158,pula
3159,great game if you like lorries and driving them realisticly.
3160,"Ļoti laba spēlē, visiem iesaku, vislabāk ir ar stūri spēlēt un draugiem, jo var veidot grupas un konvojus, izzināt Eiropas pilsētas un baudīt satriecošus skatus."
3161,i was hacked and the hacker bought the game
3162,truck go vroom
3163,"this is a great game 
"
3164,"Very good game for its price.
"
3165,Yos
3166,nice
3167,Good fun with friends or to relax with a controller on a couch
3168,"If you don't have a gaming steering wheel and pedals for your PC, don't buy this game because the keyboard control is terrible."
3169,good game
3170,"It's quite a fun addicting game, the mods just make it 10x better."
3171,e
3172,I love this game so much the mechanics and feel of the game are brilliant 10000000000% recommend buying
3173,Super tareeee
3174,gg
3175,;)
3176,"Already have 8 garages and nearly $10 million in ATS. ETS2 is a little, just a little , tougher. Have 6 garages but are earning at over EUR 1.1 million per week. Best things in ETS2 are that gameplay is on the one hand intense with time, traffic and tiredness being the enemy, and, on the other hand, is relaxed and immersive, with places to go, things to do, and , best of all, you can build up your business with little problem. The following are highly recommended:
- upgrade the trucks to reward the best drivers. When the company is doing well, upgrade everything before buying more garages.
- buy trailers only if you really want to- there is little business sense as the jobs you can do get limited.
- get your truck report by fast travel after each job.
- you can tone down or turn off the annoyances such as weather events, diversions, road events, fines for speeding and fines crashing into others. But speed limit warnings and fatigue simulation should be there. Damage cannot be turned off. 
- the best roads are in Norway but they are usually two lane only.
- the best highways are, of course, in Germany, but the speed limit is 80 kmph
- there are way too many toll booths in France. But the max speed of 90kmph is there on all highways.
- crossing Britain is really easy as all the towns are bypassed by the highways.
- there is really great fun in doing ferry crossings. You can drive onto the ship usually. The crossing takes place off-game but the time on ferries counts towards rest stops.
- things I like- crossing the bridges from Denmark to Sweden, the winding roads in Corsica and Sicily, driving through the town in Vienna, looking for landmarks like the gherkin in London, Eiffel in Paris, Munich Stadium (beautiful at night), the massive topiary bull on the approach to Madrid, the roundabouts inside the tunnels in Norway. Always blow the horn in the alps tunnels to hear the echoes.

Great fun. Buy all the DLCs. 
"
3177,"It's just a driving game, how addictive could this be?
*1 hour later*
Hmm... I need a steering wheel

*100s of hours later*
Hmm... I need a better steering wheel

*another 100s of hours later*
Hmm... I need an even better steering wheel

Help..."
3178,"Just  the latest and greatest iteration from one of my old-time fav series. 

"
3179,"I highly recommend playing this game with a Steering Wheel
"
3180,"Virgins play this game for the immersion and the gameplay

Chads play this game for the story

Be like me, be a chad"
3181,Truck go brrrr
3182,"GUD
"
3183,Trucks is good :)
3184,Па добро је
3185,"Very good 
"
3186,a great CHILL PILL
3187,":) help
"
3188,Amazing gamę to play with friends but not to play solo because it gets boring
3189,good
3190,nice
3191,truck go brum brum :)
3192,truck me drive
3193,fun and time conuming
3194,"---{Graphics}---
☐ You forget what reality is
☐ Beautiful
☐ Good
☑ Decent
☐ Bad
☐ Don‘t look too long at it
☐ Paint.exe

---{Gameplay}---
☐ Very good
☑ Good
☐ It‘s just gameplay
☐ Mehh
☐ Starring at walls is better
☐ Just don‘t

---{Audio}---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ Earrape

---{Audience}---
☐ Kids
☑ Teens
☑ Adults
☑ Human
☑ Lizards

---{PC Requirements}---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boiiiiii
☐ Ask NASA if they have a spare computer

---{Difficulity}---
☐ Just press ‚A‘
☐ Easy
☑ Significant brain usage
☐ Easy to learn / Hard to master
☐ Difficult
☐ Dark Souls

---{Grind}---
☑ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isnt necessary to progress
☐ Average grind level
☐ Too much grind
☐ You‘ll need a second live for grinding

---{Story}---
☐ Story?
☐ Text or Audio floating around
☐ Average
☐ Good
☐ Lovely
☑ It‘ll replace your life

---{Game Time}---
☐ Long enough for a cup of coffee
☐ Short
☑ Average
☐ Long
☐ To infinity and beyond

---{Price}---
☐ It’s free!
☑ Worth the price
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{Bugs}---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs"
3195,"Dovážim hovna rychlostí +140km/h, mam dluh 9 mega a seru na fízly."
3196,"Because this game, i know that european people doesn't have a good sense while driving. Thanks!"
3197,"[h1] 10/10 Game [/h1]


Good game, I play it with low graphics and I still find the graphics very good. I love how much developers have added detail to the trucks and stuff. You don't have to have DLCs, the game is already amazing. [u] However, if you find this game boring, I would recommend to not be in a single country. I would definitely recommend it. [/u]"
3198,camioncitos
3199,"Euro Truck Simulator 2 has allowed to grow the confidence in my driving in real life. I have now gotten my CDL license and am actively searching for my father, who left after finding out I got my CDL to play an online game. I appreciate everything about this game from the details of the trucks to the vivid landscaping and scenary. Thank you, Rockstar Studios!"
3200,"truck go beep
"
3201,truck go vroom vroom then i crashed
3202,Awesome game. Very chill:)
3203,cool game
3204,some guy just farted very loudly when i hit they truck it was a full 23 secs fart but love this game
3205,"Good truck simulator game BUT do not expect to get paid the full amount for the load. 4 of the last 5 loads I have been late in delivering which is utter rubbish. The last delivery I made I stopped outside the delivery point gates to check how much time I had left.....1 hour 15 mins. Drove in, went through uncoupling procedure only to  find I was LATE and had 15,000 Euros deducted! One journey from Glasgow to Birmingham apparently took 23 HOURS and again lost money as I was late!!  
The game is reasonably accurate (I drove Artics for many many years) except for the aforementioned  accurate timings."
3206,renault premium best truck))))))))))))))))))))))))))
3207,"⢸⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⡷⡄⠀
⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⡇⠢⣀⠀
⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡇⠀⠈⠑⢦⡀⠀Are ya winning, son?
⢸⠀⠀⠀⠀⢀⠖⠒⠒⠒⢤⠀⠀⠀⠀⠀⡇⠀ ⠀⠀⠀⠀⠙⢦⡀⠀⠀⠀⠀
⢸⠀⠀⣀⢤⣼⣀⡠⠤⠤⠼⠤⡄⠀⠀⡇⠀⠀ ⠀⠀⠀⠀⠀⠙⢄⠀⠀⠀⠀
⢸⠀⠀⠑⡤⠤⡒⠒⠒⡊⠙⡏⠀⢀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠑⠢⡄⠀
⢸⠀⠀⠀⠇⠀⣀⣀⣀⣀⢀⠧⠟⠁⠀⡇⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⡇⠀
⢸⠀⠀⠀⠸⣀⠀⠀⠈⢉⠟⠓⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⢸
⢸⠀⠀⠀⠀⠈⢱⡖⠋⠁⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⢸
⢸⠀⠀⠀⠀⣠⢺⠧⢄⣀⠀⠀⣀⣀⠀⠀⡇⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⢸
⢸⠀⠀⠀⣠⠃⢸⠀⠀⠈⠉⡽⠿⠯⡆⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⣰⠁⠀⢸⠀⠀⠀⠀⠉⠉⠉⠀⠀⡇⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⢸
⢸⠀⠀⠣⠀⠀⢸⢄⠀⠀⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⠀⠀⠀⢸⠀⢇⠀⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⠀⠀⠀⡌⠀⠈⡆⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⠀⠀⢠⠃⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸
⢸⠀⠀⠀⠀⢸⠀⠀⠀⠁⠀⠀⠀⠀⠀⠀⠀⠷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸"
3208,good
3209,its the dogs bollox
3210,"Very relaxing, truck game you discover very good map And support fór mods Is very great one of mods Is promods expantion map And truckersmp 👍"
3211,"110% for this simulator. I love the continued growth, scs has come a long way and it still continues to impress with the constant updates!"
3212,Very fun yes
3213,A good game worth of money
3214,Sehr Hobbylos. Feier ich!
3215,I like it picasso.
3216,"good
"
3217,"Great game, I find it very relaxing. Just sit, turn in favorite radio, and enjoy"
3218,Nice.
3219,game very good much
3220,very bad game
3221,Very fun game
3222,its fun
3223,nice
3224,"suffering
"
3225,.
3226,"nice simmulator enjoy the pleasure of driving ,don t speed ... to much :D"
3227,Great game you need to be patent when driving as it does take time to get from A-B but overall its a great game can't wait to start American Truck Sim.
3228,"amazing game, esspecially if you have a steering wheel!"
3229,.
3230,"good game, drive truck"
3231,It's a fun game when you have free time and don't know what to do but there is a small problem(you need friends to experience the fun)
3232,best driving simulator game I've seen
3233,its good
3234,this game is very good and also perfect for people who like driving and like trucks
