,0
583,Good Battle
584,"Too many try hards, no updates, cheating is too easy and the servers suck with too many load times."
585,Steam will tell you I've only played this game for 3 hours. Don't believe them. I have played this game for millenia. its fgood game.
586,No thank you
587,gmod is better
588,"Well, it is pretty fun. It's what you'd expect, HL2 but online with a deathmatch mode. I like it, the servers have about 10 or 6 players. The community I met wasn't toxic, probably because I haven't played it much. I recommend it if you want to play HL2 online casually."
589,its good
590,6/10 I don't know what this is but it's more fun than GMOD RP servers.
591,"lmao, they ded by my gravity gun"
592,"Half-Life 2: Death match review

---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☑ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☐ Very good
☑ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☐ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☑ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Story }---
☑ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☑ 7
☐ 8
☐ 9
☐ 10"
593,og vibe
594,Hayatımda hiç bir oyunda kafama koltuk yeme korkusu yaşamamıştım ilklerin oyunudur arkadaşla zevklidir
595,no
596,Have good memories playing this with friends
597,hehe grav gun go brrr
598,good
599,Good
600,i think if you just played this game for more than 20 minutes and found an actual server you're at least a B tier half-life fan
601,Cool game!
602,An amazing classic.
603,"Gotta go fast, gotta go fast
Gotta go faster, faster, faster, faster, faster!

Movin' at speed of sound
Quickest hedgehog around
Got ourselves a situation
Stuck in a new location
Without any explanation
No time for relaxation!"
604,"same situation with css, barley any good servers. but its fun"
605,"Its a good multi-player shooter game. Many modes and servers.
"
606,"I thought there would be no players but I found like 100+ players and 300+ servers. I enjoyed every minute of this game. 
 It would've be more populated if this game were not separated from hl2."
607,"Apparently, there are not much active servers anymore and in my opinion, the gameplay is too bland. Here's my advice: Play the original Half-Life deathmatch (the original GoldSrc one, not the Source version) or Garry's Mod instead."
608,"Well it's Half Life 2 Deathmach, nothing to much to be said, it's a great game and a fun experience. I do recommend it! :)"
609,Underrated
610,nice game
611,it cool game me go fast get killed by toilet
612,"Playing on North American servers cause brain damage, playing on Eastern European servers cause cancer and playing on Western European servers will leave you with suicidal tendencies. 

10/10."
613,cuz its good
614,The game's mostly dead. But overall fun. I got 114 kills on my first round. 6/10
615,jank ass mechanics
616,jank ass mechanics
617,old school fun fast action
618,An Amazing game! HL2 but in a TF2 made way!
619,"John Felix Anthony Cena (/ˈsiːnə/; born April 23, 1977) is an American professional wrestler, actor, television presenter, and former rapper currently signed to WWE, as a member on the SmackDown brand. Widely regarded as one of the greatest professional wrestlers of all time, he is tied with Ric Flair for the most world championship reigns in professional wrestling history.[a]"
620,its shit
621,"[h1]What I Dislike About It:[/h1]
[list]
[*] Lack of Innovation: No updates or gameplay that differs much, Nothing stopping the game from getting stale.
[*] Kind of a bummer that you can't play as any of the main characters in Half-Life 2.
[*] Many glitches and bugs that could probably be easily fixed by Valve.
[*] Some weapon animations are a little long and restrict weapon combos and make the combat a bit sluggish.
[*] The AUX power is not well suited for deathmatch and drains too quickly, bunny hopping is a great way to counter this but a game should not have to rely on a mechanical exploit.
[*] No bots support, even know bots will appear in the server browser for some reason.
[/list]
[h1]What I Love About It:[/h1]
[list]
[*] Half Life 2: Deathmatch is a very competitive game and is rich in its gameplay.
[*] The maps are easily iconic and memorable, with their colored lighting, layouts, and themes based on Half-Life 2's settings.
[*] The weapons are great for deathmatch all having a unique purpose in combat.
[*] The gravity gun absolutely steals the show with this ability to to be used as a tool and a weapon, Its effectiveness can all rely on your creativeness. You can shoot any physics prop at an enemy and it can also shoot props at and enemy that shot a prop back at you. You can grab weapons and health from a short distance and even carry them around the map if you are at full health or ammo.
[*] HL2DM has a great competitive and modding community
[*] The physics make the combat and gameplay unique, with most things being controlled by physics, your experiences could be new everytime
[/list]

And the most important feature of all:

[b]You can kill people with toilets![/b]

"
622,fun
623,Stupid death match mode if you are curious beyond that its not fun.
624,tf2 on crack
625,"it WAS very fun, maps look quite nice and i can just use custom HL2 skins and playermodels, however the game is kinda dead and filled with bots or russian cheaters."
626,i remember being like 12 and playing HL2 Deathmatch Roleplay.... good times
627,Wish there where more servers :(
628,very fun its very good and good and fun i like alot good game much good very fun
629,idk why i have this game i think its because  i got half life 2 ep1/2
630,still updated more than tf2
631,"This like one of the best fps deathmatch games ever its like incredibly fun but if ur good, playing orund with physichs objects while killing people and running around and doing some strategic shit is like fun as heck"
632,Just killed my friend with a toilet.  10/10
633,hqahgdauibdqbwuawdygsaghwyidgyusagwuydgsayuwgdyusagyudsyuagwdyugvsabnkjnsjdnbwqjnkjnKQDAWDSAJNSCKMSJHUERJIDFHNUIHEIOFJWIOEHFUSNDIOFOHEUFHNSIEHNIUQIJWIOKMEFOMDLKSMEFOINSMFOISNFIOFNIOSFJNMWFRLWMFOSINKMEOIFNIOWEUDIBWOIUEBIFIWUEBUSIUEFGBWEGBWUIFESUIEVBFUISGEBFUISBEUIFBESIEKFNJOISEFNSIOUFEFBGNSEUFBSIUFEFBSRFJSKENFIUEYRUIFDJKBSBVIKEJFISKEOFIHSUIDBFJKSNFEJEHFBHFSFHSJF
634,cool
635,idk
636,"is cool game play
"
637,"⣿⣿⣿⣿⣿⣿⣿⡿⠟⠛⠉⠉⠉⠉⠋⠉⠉⠙⠛⠛⠻⠿⢿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠋⠁⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠈⠉⠻⣿⣿⣿⣿⣿
⣿⣿⡟⠁⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠙⢻⣿⣿⣿
⣿⠏⠄⠄⠄⠄⠄⠄⠄⠄⢀⣔⢤⣄⡀⠄⡄⡀⠄⠄⠄⠄⠄⠄⠄⠄⠄⢻⣿⣿
⠏⠄⠄⠄⠄⠄⠄⠄⢀⣀⣨⣵⣿⣿⣿⣿⣧⣦⣤⣀⣿⣷⡐⠄⠄⠄⠄⠄⢿⣿
⠄⠄⠄⠄⠄⠄⠐⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⡀⠄⠄⠄⢚⣿
⣆⠄⠄⠄⠄⠄⠄⢻⣿⣿⣿⣿⡿⠛⠛⠛⠛⣿⢿⣿⣿⣿⡿⢟⣻⣄⣤⣮⡝⣿
⣿⠆⠄⠄⠄⠄⠄⠄⠄⠄⠉⠘⣿⡗⡕⣋⢉⣩⣽⣬⣭⣶⣿⣿⣿⣿⣝⣻⣷⣿
⣿⣦⡀⠄⠄⠠⢀⠄⠄⠁⠄⠄⣿⣿⣶⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⣿
⣿⣿⣿⡆⠄⠄⠰⣶⡗⠄⠄⠄⣿⣿⣿⣿⣦⣌⠙⠿⣿⣿⣿⣿⣿⣿⣿⡛⠱⢿
⣿⣿⣿⣿⡀⠄⠄⠿⣿⠄⠄⠄⠨⡿⠿⠿⣿⣟⣿⣯⣹⣿⣿⣿⣿⣿⣿⣿⣦⡀
⣿⣿⣿⣿⣷⠄⠄⠄⢷⣦⠄⠄⠐⢶⢾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇
⣿⣿⣿⣿⣿⣧⡄⠄⠄⠉⠄⠄⠄⢉⣽⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠄
⣿⣿⣿⣿⣿⠟⠋⠄⠄⠄⠄⠄⠄⠈⠛⠿⠿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠋⠄⠄
⣿⠿⠛⠉⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠘⠿⢿⣿⣿⣿⣿⣿⠿⠋⠄⠄⠄⠄
"
638,OLD BUT SO FUNNY . YOU CAN ALSO PLAY COOP
639,fun and epic
640,"i live in asia and most servers there is dead
 thanks to botrix i play half life 2 deathmatch more now"
641,THE BEST ONE
642,"A FANTASTIC multiplayer experience, that is if you have the skill. If not, it gets incredibly annoying and frustrating. Even if so, getting this along with the regular HL2, is definitively worth it, I never really knew why they released the two games separately..."
643,This game is a really fun online multi-player FPS using the weapons that are used in the Half-Life 2 game.
644,One of the best DM's in the bizznezz!!
645,After all this years? Always.
646,nice
647,"really this would be a lot cooler if it was included in halflife 2, and im sure that would bolster its popularity as a niche silly multiplayer shooter. it vibes really hard of gmod, and id recommend that over this, but for how cheap it is on sales, there isnt much point in not getting it for a little bugger about every now and then. dont play on russian servers they are filled with nutjobs who have 2k hours and are literally completely cracked at the game"
648,classic shooter
649,"the servers nowadays are god-awful

and i cant play normally without some 12 year old using the explosives on me because they can't aim correctly"
650,pog
651,best battle royale game 10/10
652,"It's kinda like deathmatch classic, but with the ""modern"" half life 2 weapons."
653,i got a free game.
654,goooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo0oooooooooooooooooooooooooooooooooooooooooooooo0000000000000000000ooooooooooooooo0ooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo0oooooooooooooooooooooooooooooooooooooooooooooo0ooooooooooooooooooooooooooooooooooooooooooooooooooooooooood
655,H_L 2 Deathmatch is an engrossing game that relaxes my mind for an hour or more.
656,"Still highly playable, so of course i recommend it - although i personally prefer the weapons in HL1, so i think i have to get ""Black Mesa""... Better graphics is of course a nice bonus with BM, but IMO, even the graphics on HL1 is good enough to make it a strong competitor to HL2 (considering i prefer those weapons)."
657,"Goes on sale for nearly nothing a BLAST at LANs! get it now
"
658,Fun game
659,I didnt even know this was on my account but its kinda fun. Even if I dont know when I bought it
660,"spawn instant death
spawn instant death
spawn instant death
spawn????? oh hey I'm still alive ok lets see what this game is abou instant death"
661,GOOD SHIT
662,"[h1] Okay [/h1]
It's all said in the name. The servers are pretty much dead though."
663,fun/10
664,LOve it!
665,deathmatch is better than half-life source
666,it's ok I guess
667,i mean nobody really plays this any more but it's kind of fun ig
668,10/10 killed an entire generation of combine
669,poopoo
670,"HALF-LIFE 2: DEATHMATCH

RUN

SHOOT

LIVE"
671,"Recommended for anyone who likes to waste time and have fun, weathered old classic that I always go back to."
672,lots of bug
673,"If you love half life and PVP games,
Play this I dare you.

So I got this from buying HL2 EP1 and found it in my library then I decided to taste it.
The weapons are completely from Half life 2 And There is 2 additional weapons only for this game, The Stun stick and And the umm, it's pretty much like a mine.
And no, it's not that  ""dead"" this game still have pretty enough people playing, There are 150 Players avg to play with.

The thing I only don't like is you need 10 shotgun shots at a really close range to drop them dead. So if you have a chance [b]Use a crowbar.[/b]
And the rest of the game is just very enjoyable.
"
674,yes
675,wghta fhe tuck is thsi shi????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
676,it's the best!
677,"⣿⣿⣿⣿⣿⣿⣿⡿⠟⠛⠉⠉⠉⠉⠋⠉⠉⠙⠛⠛⠻⠿⢿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠋⠁⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠈⠉⠻⣿⣿⣿⣿⣿
⣿⣿⡟⠁⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠙⢻⣿⣿⣿
⣿⠏⠄⠄⠄⠄⠄⠄⠄⠄⢀⣔⢤⣄⡀⠄⡄⡀⠄⠄⠄⠄⠄⠄⠄⠄⠄⢻⣿⣿
⠏⠄⠄⠄⠄⠄⠄⠄⢀⣀⣨⣵⣿⣿⣿⣿⣧⣦⣤⣀⣿⣷⡐⠄⠄⠄⠄⠄⢿⣿
⠄⠄⠄⠄⠄⠄⠐⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⡀⠄⠄⠄⢚⣿
⣆⠄⠄⠄⠄⠄⠄⢻⣿⣿⣿⣿⡿⠛⠛⠛⠛⣿⢿⣿⣿⣿⡿⢟⣻⣄⣤⣮⡝⣿
⣿⠆⠄⠄⠄⠄⠄⠄⠄⠄⠉⠘⣿⡗⡕⣋⢉⣩⣽⣬⣭⣶⣿⣿⣿⣿⣝⣻⣷⣿
⣿⣦⡀⠄⠄⠠⢀⠄⠄⠁⠄⠄⣿⣿⣶⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⣿
⣿⣿⣿⡆⠄⠄⠰⣶⡗⠄⠄⠄⣿⣿⣿⣿⣦⣌⠙⠿⣿⣿⣿⣿⣿⣿⣿⡛⠱⢿
⣿⣿⣿⣿⡀⠄⠄⠿⣿⠄⠄⠄⠨⡿⠿⠿⣿⣟⣿⣯⣹⣿⣿⣿⣿⣿⣿⣿⣦⡀
⣿⣿⣿⣿⣷⠄⠄⠄⢷⣦⠄⠄⠐⢶⢾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇
⣿⣿⣿⣿⣿⣧⡄⠄⠄⠉⠄⠄⠄⢉⣽⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠄
⣿⣿⣿⣿⣿⠟⠋⠄⠄⠄⠄⠄⠄⠈⠛⠿⠿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠋⠄⠄
⣿⠿⠛⠉⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠘⠿⢿⣿⣿⣿⣿⣿⠿⠋⠄⠄⠄⠄"
678,grabity gunnnnnnnnnn
679,everytime i play this game i feel like a madness character
680,"Now 2021
English 
The game is played by about 45 people.
30 people Coop and bad maps (moding)
And deatmach only one map I saw 

Czech 

Hru hraje cca 45 lidí. 
30 lidí Coop a špatné mapy ( moding)
And deatmach jen jedna mapa jsem viděl"
681,good if you find a server
682,gnome
683,Great 6/10
684,yes
685,Years of fun! and sitll get the touch!
686,"basically fighting against other players
you can either be a combine
or be those rebels
"
687,You can blow people up with explosive barrels. Anyone who voted this game bad is objectively wrong.
688,better than csgo
689,I hope you brought some of your DOOM Zombie Ripping Skills or Counter-Strike Owning Rampages or else prepare to be spawn-killed and overwhelmed with just a gun and barrel. GRAB A CAN OR GO HAM.
690,yes
691,The game is good but its dead if only an update with new content could revive the servers again.
692,my hard drive died after connecting to a server
693,"abazing community
"
694,"Good game, i kinda recommend"
695,"great game, servers are dead."
696,Funne crowbar
697,If you like fast paced shooters then go for it. but the community is slowly dying rn.
698,ebic
699,"If fast-paced Half-Life 2 antics in a multiplayer setting sounds fun, then yeah, buy it. Not to mention the custom servers get straight up wacky. Good stuff."
700,objectively the best game on steam
701,good
702,"Its alright. Pretty fun, shame its dead."
703,"It's a pretty good game. There is not a whole lot of people on servers properly but that's because everybody is playing newer titles or Garry's Mod.

This game can be fun for friends."
704,good
705,nice.
706,"Check out my Gameplay Review of Half-Life 2: Deathmatch - 
https://youtu.be/_JhOfZiu_Kw"
707,Although it is no where near as good as the original it is fun to mess around in i think its fun enough to play as long as you have friends Deccentt Gam
708,Classic death match action from a classic game. Can't beat gravity gun kills.
709,"[h1]Why i buyed that beautiful game[/h1]
i will buy it, i played it when was free lmao

[h1]Why should you buy it[/h1]
it haves half life and deathmatch"
710,"Half-Life 2: Deathmatch is the multiplayer component of Half-Life 2. It's basically Counter Strike: Source but with a gravity gun.

The gameplay is very similar to other Source games such as Counter Strike: Source. As mentioned, the most significant change is the inclusion of the gravity gun that allows you to pick up and hurl items such as barrels.

The standard maps and player models are taken from the Half-Life 2 campaign. Sadly, there is no option to play as Gordon Freeman or the G-Man by default.

I don't really have too much to say about this because it is just so similar to Counter Strike: Source. This maybe more a game to mess around with rather than playing competitively due to the gravity gun allowing for some less traditional FPS action.

Gameplay: 7/10
Graphics: 7.5/10 (for the time)
Controls: 8/10
Replay Value: 6.5/10"
711,"BEST HL2 MP GAME
 
8.5/10 (cus its ded) 
"
712,This is a classic for the after early millenial doom. hahha
713,"Well, years past, the game is still the same, still playable.
Valve, please make it freetoplay!"
714,"Half-Life 2: Deathmatch review
-----------------------------------------------------------------------
Pros:
+FPS
+Ran on the Half-Life 2 engine
+Like Deathmatch Classic but better
+Community maps and servers
+NOT empty servers to my suprise
-----------------------------------------------------------------------
Cons:
-Graphics may be just a bit old
-----------------------------------------------------------------------
Do I recommend Half-Life 2: Deathmatch?
Yes"
715,"Very Fun, although there are not a lot of active players."
716,funny crab
717,It like call of Half Life But no kill Streaks there are cool guns. Good game still in 2021 !
718,"Probably full of cheaters, such is the case with a lot of valves multiplayer games, must be a sales / marketing decision to do such a poor job of it. *slow claps*"
719,"Brainless furniture throwing, Half-Life is once again much better at solo games and moddable engines than multiplayer."
720,A great deathmatch game that lets you use the things from half life 2 against each other
721,"- - -[ Audience: ] - - -
☐ Your Mom probably would enjoy this
☑ Kids
☐ Everyone
☐ Everyone except kids
☑ Casual players
☑ Pro players
☑ People who plan to take one game and make it their life

- - - [ Graphics/Animation: ] - - -

☐ Potato
☐ Really bad
☐ Bad
☐ Bad, but playable.
☐ OK
☑ Good
☐ Beautiful
☐ Masterpiece

---[ Price: ]---
☐ Free
☐ Buy now
☐ Worth the price
☑ Wait for sale
☐ Maybe if you have some spare money left
☐ Do not buy it
☐ Do not throw money into a trash can

- - - [ Requirements: ] - - -

☐ 90's PC
☐ Minimum
☑ Medium
☐ High end
☐ NASA computer

- - - [ Difficulty: ] - - -

☐ You just need 2 arms
☐ Easy
☐ Easy to learn / Hard to master
☑ Average (Depends on the difficulty set)
☐ Not recommended for beginners
☐ Hard
☐ Dark Souls
☐ Only the best of the best can complete this game

---{Grind}---
☐ Nothing
☐ Only if you care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☑ A bit grindy...sometimes
☐ Go back to the last village and shoot some more scarecrows
☐ Practically a full time job

- - - [ Story] - - -

☐ Only gameplay, doesn't include a story.
☐ There is a story, but most of the game is focused on gameplay.
☐ Better than nothing I suppose...
☑ Average.
☐ Decent.
☐ Amazing
☐ Fantastic!

- - - [ Bugs ] - - -

☐ Game itself is one big BUG
☐ Bugs destroying the game
☐ Lot of bugs
☐ Few Bugs
☑ You can use them for speedrun
☐ Nothing (I've seen)

---[ Game Time ]---
☐ Long enough for a cup of tea
☑ Short
☐ Not too short
☐ Depends on you
☐ Long
☐ Very Long
☐ Endless

- - - [ Enjoyment ] - - -

☐ Better than mobile
☐ One long, tedious grind
☐ Fun at first, but gets old quick
☑ Consistently fun
☐ Can't stop playing, even though I should be finished"
722,"It's pretty good for an old game, it can keep me in front of the screen. Of course, it has many shortcomings, but the pleasure it gives to the game makes up for all the technical errors. There is no scenario in the game, you just shoot at what comes in front of you, weapons, location designs, and characters are compatible with the main story, which is better, but I guess the player will get bored after a while because the game always repeats itself."
723,"It comes with HL2:EP1 so at least try it


how is this so fucking good"
724,cool fun little game to spend your time with
725,it's so good oml go to cold community server
726,oyunun oyuncusu az oyun modları sınırlı ve half life deathmatch veya cs 1.6 daha iyi
727,gmod
728,"THIS IS BEST GAME TO PLAY WITH FRIENDS!
Rage quits*"
729,Very nice game. 10/10 alot of combat
730,"died 2 times, tf 2  copy."
731,so good
732,A multi role first person shooter with puzzles to solve.
733,great game
734,"PLS MAKE THIS GAME FREE
IT DESERVES ANOTHER TIME TO SHINE
STILL THE BEST MULTIPLAYER COMMUNITY, AND SOME OF THE MOST HIGH QUALITY AND CREATIVE COMMUNITY MAPS OF ANY SOURCE GAME, 17 YEARS LATER....
HALF LIFE ALYX DEATHMATCH WHEN????????????????????????????????????????????"
735,"The idea of throwing a toilet at some ones rear...using the grav gun, is still compelling after all these years."
736,Good game.
737,great game for all time
738,"though my hours are low, this game is a lot of fun. Its small, predictable, and overall exactly what its title says it is. hl2 deathmatch. but theres something so rewarding and addicting about slamming people with toilets using the gravity gun."
739,cool
740,why cant i play this on a gmod server i will never financially recover from this
741,oldie but a goodie
742,this game is weird
743,hl2 deathmatch source but alive
744,"i haven't played this game too much, idk, it doesn't really interest me that much"
745,Gravity gun + Deathmatch = Fun
746,"It is a good game, but honestly i bought it because it was cheap. I don't recommend this game because there are not many players and the only ones are tryhards that they are going to be mean with you.I wouldn't say do not buy it but it gets boring after playing it for a few hours , but i am not a person to stop you. This is a simple recommendation.But I would recommend to save your money."
747,amogus
748,"The game is very poorly balanced with the game's weapons being exactly the same as the ones found in hl2.  Explosives and crossbows are annoying because they instant kill.

Most of the servers suck and have very bizzaire plugins which make the game even more unplayable.

Pretty much every map sucks in some way and allow for annoying cheese strategy. 

Why do I recomend this game then? Because its fun, lol. If you like arena FPS and have some cash to burn this is not a awful way to spend your money."
749,rocket launchers but rocket launchers
750,I've never been on this game despite the amount of hours I have on it. But it's glitched I can't turn it off even if i closed steam...FUCK!!! 10/10
751,its half-life 2... but deathmatch
752,very cool
753,"Cool happy game, but dead game :("
754,"Write a review for Half-Life 2: Deathmatch
Please describe what you liked or disliked about this game and whether you recommend it to others.
Please remember to be polite and follow the Rules and Guidelines.


Visibility: 
Public
 Language: 
English
 Allow CommentsFormatting Help
Check this box if you received this product for free (?)"
755,halflife2deathmatch
756,:steamthumbsup:
757,It made me remember a better time
758,Gave me intense diarrhea and now it's bleeding. Thanks valve
759,gmod but bad lol
760,meh
761,yep
762,"Get it for cheap if you really want. Gmod is a better investment in my opinion. 
I don't think this is bad just not $5."
763,"This game is wow. Just THAT FUCKING HARD TO PLAY WITH YOUR FRIENDS I MEAN, SURE IT COULD BE A GOOD GAME BUT, WTF WHY IS IT SO HARD TO JUST CREATE A SERVER AND JOIN IT LIKE HOW YOU CAN WITH GMOD. And don't tell me ""oh its because the game's from 2004 because Gmod came out in 2006 and joining a friends game is way easier than trying to fucking join here nobody's any kind of help on Reddit or even the steam forums. its baffling how dick hard it is to just have some fun your your friends. they advertise this like you can play with your friends well, I FUCKING CANT!  if someone can tell me how to play with friends in a detailed and through way, ill change this rating but for now HELL NO."
764,it is really good but if you get into a server with too much tryhards to join that server
765,"This game is a hidden gem among the deep heart of steam's heart.
Half Life 2 Deathmatch throws all the HL2 weapons and throws you in an amazing selection of maps to fight in.
This game is the lovely old deathmatch styled games. You either kill, or be killed! No hiding like games nowdays. You are the man, the badass, the ♥♥♥♥. Skill is everything, not some weapon you need to buy for 5 dollars.
Half Life 2 Deathmatch takes the badassness to the next level. You get to throw toilet bowls at each other with the gravity gun and get to time frags like a boss.
Sadly, the fans of deathmatches aren't as popular as the past. So recommend this piece of badassery to your friends.
10/10 Can shoot toilet bowls"
766,YES
767,"This game is a amazing online game which expands the half life 2 secondary characters into a team fortress like enviroment. This game expands from the first deathmatch game with more maps and more playable characters, The game plays amazingly over all but I do have a issue. I feel like more of the main cast of half life 2 should have been in it like Gordon or Alyx. It honestly felt about weird seeing the main characters from the games not in it. Over all it is a solid 9/10. I hope valve make half life alyx deathmatch."
768,yeah yeah yeah get down wit ya b ad self wowowowowowow bow bow owowow brooowwwwwwowowoww debowowow wooob wob wob wob wob wob weeeeeeewwwwwwwywwwwwwwwwwwwwwuuuuuuu
769,this game is fun
770,underrated game
771,Old but immortal classic!
772,deathmatch is meh.
773,"really cool if u play it alot to do
"
774,"The best game ever! If you have not played to this game, you are not a gamer! HL2DM forever!!!"
775,good vidya gaem
776,GabeN
777,"this is game fun and if you make a server you build stuff
"
778,Just a generally good little multiplayer game all around. I would recommend giving it a go
779,10/10 trolled Hustler for 2 years and enjoyed every second of it. Shout out to Cold Community. Thank you for being a bastion of hilarious retards in this dying game.
780,I suggest gmod instead of this
781," 
"
782,Back in the day I used to enjoy this game. It's simple and fun. The ragdoll system here is pretty entertaining.
783,The shittiest game ever made - the sequel - the multiplayer
784,funny
785,I dont know how I got this game and I apparently opened it once 5 years ago
786,oLD GOLD
787,:P
788,vlassic pickle
789,good
790,"this game and counter strike source introduced me to fps pc gaming back in 2005.. man the vibes were timeless i miss this game.. i want to buy it but im not sure if the online servers still active?

ps. ive had hours on this game on my other account.. well worth $5 just curious to see if the online servers are still active"
791,fun maps and multiplayer experience
792,This is one of the only multiplayer games I am actually good at... because the crossbow is fucking over powered if you actually know how to use it.
793,epic
794,deuterium oxide
795,Full-Life the counter strike
796,"Op game, I like the gunning"
797,"epic game, killed my friends by swinging a toilet around epik"
798,( ͡°Ɛ ͡°)
799,Someone killed me in the game therefore it is bad -Yanderedev
800,marhsallah
801,"Even though it's simple as hell it's just straight up really fun. I still feel like this should have been included in base Half-Life 2 however as a gamemode in the base game like it was in the first game. If there was a technical limitation not allowing them to put it in for whatever reason, then they should have at least made this free for owners of base Half-Life 2. Still fun as hell though and I really think the SLAM is a awesome addition that I think should have been included in the base game (the Stun Baton is not particularly useful however but I don't believe it's addition hurts the game in anyway regardless)"
802,this game is decent.
803,sucks
804,yes
805,Murder me.
806,Competitive multiplayer = Trash
807,I haven't played too much of this as Gmod can be a worthy if not better substitute but from what I did play was chaotic and fun! (A good kind of chaotic). They threw balancing out the window and went for fun and they did a good job!
808,4.20 hours Yooooooooo
809,"Half Life 2 Is My Favourite Game Franchise And If There Is  A Multiplayer Version, Im All Up For It! In Conclusion, This Is Probably One Of My Most Favourite That I Have Ever Played"
810,"this game is kinda dead and there are tons of hackers, cheaters, and doxxers to the point where it's nearly unplayable, and bots basically rule the game now"
811,"It's really, really good and underrated."
812,Good game to be sure but dislike (not all bots) the real nasty bots. Don't understand why they even play and seems like a legal way to cheat but play it just the same and you will like it.
813,"Half-Life 2: Deathmatch is a game very similar to something like Garry's Mod or CS: Source but it runs on the HL2 engine. It is a very dead game with around 20 active players at a given time. Because of this, the community is small and knit together. Everyone knows everyone. Definitely worth the money if you buy it along side HL2: E1. If you ever decide to give it a shot, try the Fusionhead Jazz Club server. Its the most active server with lots of players and lots of quality maps in rotation. Have fun!"
814,yes game
815,"This game has held up over the past 17 years and the community isn't that toxic, people still do play this game and people have done so much with it. The game even have RP servers. So play now before something like Half-Life: Alyx Deathmatch comes out."
816,"It's like Garry's Mod, minus the sandbox part.
While I like games like Team Fortress 2, Counter-Strike: Source, and Day of Defeat: Source, this game is truly the best to just relax and play, as there are no set objectives other than killing people.
10/10
"
817,"played half life 2 as a kid but never played the multiplayer. been playing this on and off since 2019, this game still rocks, and the community is still at large, love it!"
818,"Half Life 2 sin NPCs ni tampoco Jugadores. Lo unico bueno es el diseño de los mapas.

RATE 1/10"
819,"This game physics are great, I really like the gameplay and how quick you can engage with this game even on 2021. I do recommend this game."
820,"This game is really good! It's hard to find a classic deathmatch game anymore, and being Half-Life, you could carry your campaign experience over to this game too! I like the lack of microtransactions, this way I can play the game without the constant want of advantages/cosmetics that cost money. Definitely would recommend this game to anyone interested in deathmatch-type shooters."
