,0
165,"owning rocket league on steam:
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿
⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿
⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿
⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⠀⢸⣿
⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿
⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿
⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿
⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼
⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼
⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿
⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿
⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿
⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿
⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿
⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠛⠉⠉⠁⠀⢻⣿⡇⠀⠀⠀⠀⠀⠀⢀⠈⣿⣿⡿⠉⠛⠛⠛⠉⠉
⣿⡿⠋⠁⠀⠀⢀⣀⣠⡴⣸⣿⣇⡄⠀⠀⠀⠀⢀⡿⠄⠙⠛⠀⣀⣠⣤⣤⠄⠀

owning rocket league on epic games:

⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⣠⣤⣤⣤⣤⣤⣀⣀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⣤⣶⣿⣿⣿⣿⠿⠿⠿⠿⠿⠿⠿⣿⣿⣿⣿⣷⣦⣤⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣶⣿⡿⠟⠛⠉⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠙⠛⠻⢿⣿⣷⣤⣀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⣠⣶⣿⡿⠛⠉⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠿⣿⣷⣤⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⢠⣾⣿⠟⠉⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠻⣿⣷⡄⠀⠀⠀⠀
⠀⠀⠀⣰⣿⡿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⢻⣿⣧⡀⠀⠀
⠀⠀⣹⣿⡟⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠹⣿⣧⡀⠀
⠀⢸⣿⡿⠁⠀⠀⠀⠀⠀⠀⠀⠀⢠⣴⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⠀⣠⣶⣿⣷⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠸⣿⣧⡀
⠀⣾⣿⠇⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣿⣿⠆⠀⠀⠀⠀⠀⠀⠀⣿⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢻⣿⡇
⢸⣿⣿⠀⢀⡄⠀⠀⠀⠀⠀⠀⠀⠈⠻⠿⠿⠿⠋⠀⠀⠀⠀⠀⠀⠀⠀⠙⠿⣿⣿⠟⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠸⣿⣿
⢸⣿⡇⠀⢸⠧⠤⠤⠤⠤⠤⠤⠤⠤⠤⠤⠤⠤⠤⠤⠤⠤⠤⠤⠤⠤⠤⠤⢤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣤⣼⡇⠀⣿⣿
⢸⣿⣧⠀⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠙⠀⣿⣿
⠘⣿⣿⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢰⣿⣿
⢰⣹⣿⣇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⣿⡏
⠈⢯⢿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢰⣿⡿⢃
⠀⠀⠜⢿⣿⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣿⣿⠃⠀
⠀⠀⠀⠘⢿⣿⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⡿⠃⠀⠀
⠀⠀⠀⠀⠀⠻⣿⣷⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⡿⠁⠀⠀⠀
⠀⠀⠀⠀⠀⠀⢹⣿⣿⣶⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣤⣿⡿⠋⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⢀⣿⣿⣿⣿⣿⣿⣦⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⣴⣿⡿⠋⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⣸⣿⠟⣿⣿⠈⠙⠻⢿⣿⣷⣦⣤⣤⣀⡀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣤⣴⣾⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⢰⣿⣿⢸⣿⡟⠀⠀⠀⠀⠀⠙⠛⠛⠿⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠟⠛⣿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⣾⣿⡇⣿⣿⠇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⢰⣿⣿⠁⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⢻⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⢸⣿⡟⠀⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⡇⢸⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⣾⣿⡇⢀⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⡇⠀⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⢄⣿⣿⡇⢸⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣼⣿⡇⠀⣿⣿⡀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⣾⣿⣿⠀⢸⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⣿⡇⠀⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀
⠀⠀⢸⣿⣿⠀⢸⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⣿⡇⠀⣿⣿⣇⠀⠀⠀⠀⠀⠀⠀"
166,Fun but takes skilll
167,"Oh no..  I can't buy any of the DLC's anymore.

I want to buy the DMC-12..  Seems like I've missed my shot even though I bought the game in 2015.


I belive everyone who bought RL on Steam should still be able to buy the DLCs.
But that is propably very complicated to do."
168,cussy
169,My two favorite things..... Cars and Balls.
170,"906 hours in, and I still can't play for shit. Lot of fun though."
171,"GUCCI
"
172,"Addictive game, but when it comes to updates, expect downloading 40 terabytes monthly on a couple lame decals. They will never do anything substantial like improving AI of the game that remains as dumb as when the game was published. God, just use some machine learning already or something."
173,"Great game but is now getting boring. You are playing competitively and get banned for banter, don't buy this. It really is addictive junk, being banned when a team mate doesn't move and you call them a fag is ridiculous. People on this are also pathetic, and play to increase stats. Political Correctness over the top, I really despise all this when you can't insult back! I'm uninstalling and will never play again."
174,this is the absolute worst game i have ever fucking played almost 600 fucking hours wasted. if you're still playing RL in 2022 you are a DUMBASS MOTHAFUCKA & i hope everyone at Psyonix kys
175,Ja veldig bra spill for barn under 6
176,it's alright
177,car
178,"bad game tbh, would never play"
179,Elende Hassliebe!
180,<3
181,flying is cheating
182,.
183,"flying cars, yes, cool , get bored sometimes."
184,its aight
185,Shit game overall tbh no depth mostly just for people with 2 braincells.
186,Sophie a des DDD
187,Yes
188,will consume your life
189,its ok
190,good game
191,very fun game but triggering but still a amazing game
192,its corn
193,"From the 250 ping playing with American buddies back in 2016..
To a blissful 17 going solo.. stuck at 87/88 achievements because I'm lonely.
From the skills I learned going from Gold to Plat.. rotations.. passing.. err.. yep..
To a now semi-consistent Grand Champ newbie; never to learn a thing while raging at every teammate.
From my first desk; may it rest in peace. To my second.. it lasted quite a while.
And here I am, almost 2000 hours in, and my third finally broke down on me.

I hate this game sometimes.. but I'm addicted.. You should play it too."
194,This is the best game I have ever played. It has consumed my life in a way nothing else has. I hate it. You'll love it.
195,"Rocket League is a great game; near infinite skill ceiling, is very fun to play with your friends, very active player base, always being updated and will eventually be moved to UE5, is somewhat difficult depending on the degree you want to learn, is rewarding when you pull of that double flip reset double musty psycho, Etc. Etc. Etc. You get the point. 

The only negatives i'd have to add would be that after it went ""Free to Play"" it became infested with smurfs. Its not so much a problem as you get higher in the ranks because they have less of an effect on the game due to the skill gap not being as large, but at the lower ranks its a mess. The second problem would be that the servers aren't consistent. I'm not going to sit here and say that they're always bad because a majority of the time they are solid, but when the servers are bad, THEY'RE AWFUL. It's impossible to play a game like rocket league with lag because everything you need to do has to be so precise. But those would have to be my only complaints against the game itself aside from the season rewards but we get those for free so i'm not too mad.

When i started playing I learned Rocket League with free air roll. There is nothing wrong with free air roll, many people make it to SSL with it, but I just don't feel as fast and as mechanical as the other players my rank. So now, I am going to restart and learn directional air roll at the advice of others who want to see me in anguish.
 Love the game tho! 

*If you want to actually learn RL, I recommend you learn with DIRECTIONAL air roll lol*

TLDR: Rocket League Awesome and Trash. Learn Directional Air Roll."
196,"bb
"
197,nice
198,The perfect competitive game. All skill and game feel. Love me some RL.
199,FUN and CHANLLENGING GAME
200,Amazing game very polished and has a very high skill ceiling so you are always improving!
201,game has taken my life
202,My friend Billy is a big prick! Stupid idiot prick! He wont play 3v3s with me and my pal Garrett! He's such a loser. Never playing this game again. More like Mid League...
203,unique game and ya cool
204,bad game
205,quality
206,Only game I'm good at.
207,My favorite game to play!
208,its good
209,It good game
210,Most addicting game i've come across in years.
211,Good  as game fr
212,amazing and addicting
213,It's like soccer but with cars. And sadness.
214,Great game!
215,The game is fun but you slowly drive yourself into insanity playing it
216,Great all around fun game.  Developed well and awesome community!!
217,game good
218,rocket cars
219,"fax
"
220,wicked gasme
221,"This game is one of the few games I know of that truly rewards you based off of your time put into it. This game you have to put in time to reap the rewards. Rocket League isn't a game you just slip into and reap all the rewards, I dedicated my life to Rocket League. Very fun when progressing upwards and seeing your progress outplay people in matches. Also very angering when you feel at a standstill and you can't progress. Overall I give this game a 8.3/10"
222,.
223,p
224,catch a buzz a game out this game is perfect
225,l
226,nice
227,Fun
228,Can't play because of Epic Games online services ඞ
229,"its easy and then the next minute its really hard again. 791hrs in, its hard 9/10"
230,"servers need upgraded,  demos are broken, but the game is addictive."
231,"The community absolutely sucks. It used to be so much better, but now the company seems focused entirely on everyone using nice words, and does absolutely nothing about the mountain of trolls and leavers. Automatic 5 minute ban for leaving a ranked match... 24 hour ban for asking people to report the leaver/troll. The numbers go up from there. If you comment badly about someone completely lacking proper behavior, you get banned. Your own teammate intentionally shooting the ball at your goal over and over? Your entire team leaves and one of the opposing team explodes you repeatedly the second you spawn so you can't even play? Don't say anything that might hurt their feelings or you get banned... and the ban appeal will have you talking to the rudest customer service you've probably ever talked to before they tell you they won't do anything and hang up on you. You can troll however you want to without any consequences whatsoever, as long as you only use ""nice words."""
232,
233,"vroom
"
234,yes
235,Good stuff
236,"dude, i got 400 hours, dont know how to fly. roomate called me a nazi for screaming too loud at 2 in the morning.

more fun than anything, great for a couple days every year or so"
237,Worst game I have ever played. 10/10
238,I have never played a worse game.
239,its aight
240,"good game
"
241,car go vrummmmmmmmmmm
242,its rocket league
243,worst decision ever
244,i hate this video
245,Pretty G
246,"nigga
"
247,Never gets old!
248,......
249,"FUN
"
250,Gud
251,"Fun game, but the match making is absolutely frustrating.
The game says it is unfair to abort a game mid match, of course it is. But why are you put into a game mid match in the first place.
I've been constantly put into games were I'm 3 or 4 null behind, only like 1 min to go and a unplayable high ping. it is no fun being put into games like that. Games that you have no chance of winning! HOW IS THAT FAIR? And when you get out you been punished for it with a ban.
Bans should not be given just because.
Next is the thing about being put into games with random people against teams.
Teams that play all the time together, know there team mates, have tactics ans so on. You and average joy against a non stop rocket league playing team. HOW IS THAT FAIR?
This stuff happens all the time and just takes the fun out of the game."
252,"Without a doubt one of the best videogames ever created. The fundamental game design is so solid that this game has become a sport itself. The premise is simple, play football/soccer (basketball as well) with remote control rocket powered and propelled cars... the premise is simple but the physics system is so deep that this game has an everlasting evolving meta. It's insanely fun by yourself or with friends. While it can get toxic like any other free to play multiplayer game, its still some of the most fun you can have. Highly recommended, would steal your boost again."
253,bad
254,I do not recommend this game
255,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⣤⠴⠒⠒⠛⠛⠓⠚⣻⣿⣗⣦⣤⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡠⠊⣩⣴⣶⣶⣶⣶⣶⣶⣶⣿⣿⣿⣷⣌⡙⠢⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠⠞⣰⣾⣿⠟⠉⠉⠉⠉⠙⠟⣿⣿⣿⣿⣿⣿⡟⢦⠹⣦⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⢋⣴⣿⣿⠁⠀⠀⠀⠀⠀⠀⠀⠈⠋⢿⣿⣿⣿⡃⠀⡀⠙⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⢏⣼⣿⣿⡏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠻⣿⣿⣧⠀⢻⣆⣇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢰⡏⣼⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⣄⠀⣶⠈⢻⣿⡄⠸⡟⢻⡆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣿⠙⠇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⢿⣿⡆⢸⣿⡇⠀⡁⠈⡟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠸⣿⣿⣿⣿⠀⠀⣀⡀⠀⠀⠀⠀⠃⠀⠀⠀⠘⠙⢃⣾⣿⠃⠀⡇⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣟⣿⣿⡇⢠⡾⢻⡿⠿⢷⣦⣤⠁⣷⣄⣤⣾⠿⠿⢿⣿⣄⠀⣯⣀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣿⣿⣿⠃⠈⠡⠾⣿⣿⣿⡿⠁⠀⣼⣿⣿⡿⠛⢶⣿⣿⣿⠀⠹⢿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣼⣿⣿⣿⡇⠀⠀⠀⠀⠈⡹⠏⠀⠀⢻⣿⣿⣷⠀⠀⠙⠻⣿⡇⣠⡼⣟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢻⣿⣿⣿⣿⠀⠀⠀⠀⠈⠀⠀⠀⠀⣸⣿⣿⣿⣧⠀⠀⠀⣿⠀⢿⡻⢿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠹⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠘⣿⣿⣿⣿⠀⠀⣼⣿⠀⠀⣿⠟⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⢻⡿⡄⠀⠀⠀⠀⠀⠀⠉⢳⣶⣿⣿⣿⣯⡀⢸⣧⣼⡀⠀⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⣿⢀⠀⠀⠀⡀⠀⠀⠀⢸⡅⢘⣟⣽⣿⣿⣿⣿⣿⠤⣼⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢻⣮⡀⡀⠀⠙⠛⠛⠛⠛⠿⠻⣿⣿⣿⣿⣻⣧⡿⢿⡏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⣿⣷⠀⠀⠀⠀⠀⠐⠛⠃⠀⠛⣿⣿⣿⣿⣿⣷⣿⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣬⣿⣿⣷⣴⣦⠀⠀⠀⠀⣀⡀⣴⣿⣿⣿⣿⣿⣿⢸⣟⢢⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⢀⣠⣤⣴⣶⣶⣿⣿⣿⣿⣿⣿⠻⣿⡷⢷⣦⠴⡾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣸⣿⠀⢲⣾⡿⠦⣀⣀⠀⠀⠀⠀⠀⠀⠀⠀
⢀⣠⣴⣶⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠈⠛⢦⣀⠀⠐⠛⠿⢿⣿⣿⣿⣿⣿⣿⣿⣿⣷⣼⣿⣿⣷⣶⣾⣯⣄⠀⠀⠀⠀⠀⠀
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡀⠀⠀⠀⠉⠳⣦⣀⣀⣾⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⣤⡀⠀⠀
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡀⠀⠀⠀⠀⣨⡿⢟⣵⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⠀⠀⢀⣼⣿⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣇⣴⣿⣿⢿⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿"
256,If you enjoy a game filled with smurfing this is the game for you! On the bright side TheY GoT CoOl CaRs
257,meow.
258,this game sucks
259,wruuuuuuuuuuuum
260,dont download this game :D
261,"weee woooooooooo car fly high weeeeeeeee smack into net victory royal. What a save! What a save! ""I was lagging bro"" What a save! What a save! What a save!"
262,absolute dog shit.
263,Pee Pee Poo Poo get rid of blueprints
264,Rocket league is the dark souls of fighting games
265,NICE
266,SCREW EPIC FOR REMOVING LINUX / MAC SUPPORT
267,sick game
268,"pain
"
269,"Very fun, high skill ceiling coolio"
270,Stress buster!
271,Not Epic
272,no cause this game literally sucks the soul out of you
273,mhm
274,i want a refund
275,You always either feel like the best RL player in the world or the worst RL player in the world. Never in between. Still fun game though.
276,"Been playing it since literally day 1. It's hard to get the controls down in the very beginning, but it is such a fun game and I appreciate it greatly."
277,"good game, very painful, would recommend"
278,yea its ok
279,Nice one!
280,Every minute is pain. Would strongly recommend.
281,no because no
282,"this game is trash
"
283,uhhhh very high skill gap but very good game
284,"Teammates fucking suck, learn to rotate."
285,This game good :)
286,Fun game
287,"car go brrrr
"
288,.
289,epic ruined it. thats common knowledge now but steam wont stop asking me to review this shit
290,ist gut
291,car soccer
292,yes
293,"Car soccer is sometimes maybe good, sometimes maybe shit. No toxic players if u just carry the game 👍

"
294,its aight
295,hit ball
296,"very fun game
"
297,Love Cars <3
298,nothing to really say
299,No titties but fun
300,Car + hit ball = win
301,vary good
