,0
287,I always used to play this game as a kid. Its probably the best survival game there is and I highly recommend to anyone who likes survival games. Ive only really enjoyed this game being played with other people never solo because im not really into survival games. To summarise this game is best in survival gerene. However I only enjoy playing maltiplayer.
288,i love this game its my addiction someone help me
289,Scavenge the things to make the meatball and then you cook the meatball and then you eat the meatball and then you crave the meatball in real life and then you order meatball from local pizza restaurant and then you eat the meatball in real life and forget to eat the meatball in the game and then you die in the game and then you die in real life. And then it is The end.
290,dont starve
291,Haha balloon goes boom
292,great game chill but difficult
293,"Funny, amazing game. Better than sex. You also get a free lobotomy for your friend. Great investment"
294,gud game
295,To much fun please help i have not slept for days
296,yes
297,"This game is pretty cool, but it gets boring kinda quick to me"
298,I starved
299,a very good game
300,One of the best games that I have ever played!
301,good game
302,"best game
play for 500 hours++ and still have so much to do. good animation, cute art, fun fight, nice music. so much love and effort put into this game. shoutout to Klei!!"
303,is fun
304,this game is so cool it puts your mind to the test
305,very good quite hard
306,Epic
307,great game to play with you friends
308,great game
309,WEBBER
310,+
311,very fun
312,"A lovely survival style game with a unique style that has kept me playing for years. Regular updates add things to the game, and also change how to deal with events and problems.

I play it once a week with four friends and it's always a delight. One day we might even tackle Fuelweaver!"
313,Stardew Valley in horror version.
314,Very fun game to play even if you don't have any friends to play together
315,"get it
 NOW
"
316,Great game!
317,cool pro gamers
318,good game!
319,"it is a great survival game to play with family and friends
"
320,An amazing game!
321,"This game is quite enjoyable to play with friends. It's similar to regular Don't Starve, but I like a lot of the mechanics better in this version."
322,It is not clear how to play
323,bussin
324,Fun game
325,LOVE
326,good
327,"Pretty good in short time spans, not a binge game."
328,pick flowers or be attacked by a shadow
329,"Apesar de eu não dominar esse game, ele é um dos meus favoritos para jogar com amigos. É muito legal desbravar as terras sinistras desse jogo acompanhado de outros loko. Muito bom e muito bonitinho esse game. Vale a pena!"
330,CX
331,"I probably have 200-240 hour gameplay with uhh ""not legalized version"" of the game. You'll have A LOT of fun with watching your friends starve while you're eating all the food, that's me."
332,I enjoy playing this game
333,incomprehensible death and despair
334,"The game is hard at first, but the more you play, and more experienced/longer u survive, the more fun it becomes. I do recommend mods, but only after you have played through at least maybe in game days, regardless of if those days were all spent on one or 20 worlds. Really fun, and its survival aspect is done really well."
335,good
336,good
337,"i played this game with a friend of mine a few years ago when the Return Of Them update was first being released and he spawned about 100 pig houses, punched one of the pigs and they all immediately ganged up on us and killed us within like 3 seconds flat. did feel strave, was fun, Wilson will always be a sexyman in my book"
338,"Eh, it's fine"
339,its ok
340,I ate.
341,"This game is wonderful to play with 3-5 people. If ya'll like strategy games, this is for you."
342,good
343,I just don't get it. I played with friends and its still boring.
344,"It's a fun game to play, quite challenging but isn't hard to play for beginners!
Beginner Friendly :D

Would be fun if you got friends to play with"
345,"'tis fun
"
346,"I absolutely love the artwork in this game. I love the features, mechanics and the characters. The story line for this game is kinda cute too. I like that there are multiple scenarios, and things to do inside of the game. I would recommend playing this game with friends, it is rather hard to accomplish on your own if you are a new player."
347,giggleton storymuncher
348,.
349,challenging but fun - tutorials help a lot
350,Difficult but i love it
351,Pretty fun game with mods <3
352,"I freaking love this game, I got it pretty recently and I already have 38 hours in it, and I've only killed 5 bosses! There's so much fun to come and I am so excited
"
353,"Let me start off by saying while I love this game with all my heart, it's definitely not for everyone. It's not very beginner friendly for starters. It has no tutorial whatsoever and throws you in blindly to figure the mechanics out for yourself. If you're someone who doesn't enjoy using trial and error to figure out what you're supposed to do, or if you don't like the idea of needing a guide to survive your first year, this game is not for you. But those who get past the learning curve will find hours of enjoyment. 
You will find something new at every corner of the world. Tons of replayability. You will definitely get your money's worth. You'll never find yourself stuck on what to do next, because the game is always throwing things your way to keep you on your toes. There's always something to prepare for, whether its a boss being thrown your way, the harsh winters, springs, and summers, or the inevitable moment when you run out of food. 
This game definitely comes with a challenge, but don't fear if you're a player who likes to take it easy. The settings allow you to disable basically anything you want. Disable nighttime, certain seasons, certain enemies, bosses, literally anything you can think of. You can make your own fun!
Though this game is meant for multiplayer I wouldn't let that stop you if you just wanted to play on your own. Since the original singleplayer Don't Starve stopped being updated, I would still push DST your way instead since you can easily make your own private singleplayer worlds here too.
If you're a fan of survival games I could not recommend Don't Starve Together enough. 100 stars out of 10. DEFINITELY worth the price."
354,"I like how wormwood eats shit
Pretty good"
355,"very   coolll and    gud
"
356,funni
357,tons of fun content to explore with friends
358,good fun game download NOW!
359,its fun
360,"Buy this game!

Do you have friends?

Yes: You will have fun!
No: You will have fun, just a bit lonely!

It's worth the money!!
"
361,"I am a 45 yo father, probably one of the oldest people playing this game. I am a single farther to my Son, who is 14 now. My son got this game for Christmas in 2021 from his uncle, so we installed it on his computer and he started playing. By the end of the week he had 24 hours on this game. This was horrible for me, as it was already hard for me to find ways to spend time with my son, as he is always out with his friends or just watching YouTube. So I decided to make a Steam account and get this game to see if I could maybe play alongside him. I loaded into the game, picked my character and started playing but I was stuck on what you where supposed to do. I asked my Son for help and he hosted a game for me to join. I loved it as it was the best time I had spent with my Son since my wife had died. This game has ever since brought me and my son closer again and now we actually spend time together outside the house together as well. This game reminded me that there's fun to be had in everything, and it has brought both me and my Son many happy memories."
362,gg
363,"shitty steam deck configuration, can't turn off controller potions and turn on keyboard and mouse"
364,"I don't know what to do
7,5/10"
365,So even after playing this game for 45 hours i feel like i have barely even experienced the game wich is why i like this game its hard its fun and very long i mean i havent even beaten a miniboss yet. So after ive survived a year ill probably add way more to this review but thats probably after surviving a real life year though. And it being hard isnt bad thing about the game its the GOOD thing about the game. So far i recommend it
366,"bruhh lit game
"
367,i starved :(
368,"Professional tip: Whatever you do, do not starve at all. You'll thank me later."
369,"Such a classic game that is great to find out how well you work together with friends! Characters are charming, creatures are creative, and you can choose to have a relaxing or stressful play through. Love the fact you can customize the world to create a more peaceful or intense experience to fit your play style, game knowledge, and provide experimentation on how other mechanics within the game work. Only thing I would like to see in future updates (or DLC) is the ability to create your own character for this survival game. Either way, this is a great game to try out if you are new to PC gaming or a long time PC gamer that everyone should have in their library."
370,I starved multiple times.
371,Ironically did a lot of starving. 10/10 would die again.
372,"Game is very difficult at first but when you get the hang of it, it will be fun. Game fun with friends, don't get attach to your pet, sometimes we gotta do what we gotta do to survive"
373,"Super fun to play with friends, especially if you get accustomed to the game and decide to use mods. Take your time cause there is plenty to learn and the game gives you no hints so use youtube when needed."
374,"you rlly gotta spend some time learning about the game mechanics, wont last long for casual playtroughs, but probably will be very enjoyable if you plan on playing that way.
great."
375,BEST GAME EVER
376,W
377,"if you die in dont starve, you die in real life"
378,"if you like replayability then this game is for you.

you'll also feel like every death was your fault 100% of the time"
379,"Here's it in a nutshell. I liked it, it has a lot of good features and items but how it runs is like a Bethesda game on life support, it's awful. 

In the short of it, Klei's attempts to try to polish out frame rate instead makes it a laggy mess. I have various other complaints but there more petty then anything else.

Would i suggest it? I like it and it's good, but unless Klei fixes the lag problems i cannot do so."
380,Cool :)
381,"It's really fun but sometimes it's hard, but if you're with your friends then it's all good"
